Date,Open,High,Low,Close,Volume,Adj Close
2010-05-12,1155.43,1172.87,1155.43,1171.67,5225460000,1171.67
2010-05-11,1156.39,1170.48,1147.71,1155.79,5842550000,1155.79
2010-05-10,1122.27,1163.85,1122.27,1159.73,6893700000,1159.73
2010-05-07,1127.04,1135.13,1094.15,1110.88,9472910400,1110.88
2010-05-06,1164.38,1167.58,1065.79,1128.15,10617809600,1128.15
2010-05-05,1169.24,1175.95,1158.15,1165.87,6795940000,1165.87
2010-05-04,1197.50,1197.50,1168.12,1173.60,6594720000,1173.60
2010-05-03,1188.58,1205.13,1188.58,1202.26,4938050000,1202.26
2010-04-30,1206.77,1207.99,1186.32,1186.69,6048260000,1186.69
2010-04-29,1193.30,1209.36,1193.30,1206.78,6059410000,1206.78
2010-04-28,1184.59,1195.05,1181.81,1191.36,6342310000,1191.36
2010-04-27,1209.92,1211.38,1181.62,1183.71,7454540000,1183.71
2010-04-26,1217.07,1219.80,1211.07,1212.05,5647760000,1212.05
2010-04-23,1207.87,1217.28,1205.10,1217.28,5326060000,1217.28
2010-04-22,1202.52,1210.27,1190.19,1208.67,6035780000,1208.67
2010-04-21,1207.16,1210.99,1198.85,1205.94,5724310000,1205.94
2010-04-20,1199.04,1208.58,1199.04,1207.17,5316590000,1207.17
2010-04-19,1192.06,1197.87,1183.68,1197.52,6597740000,1197.52
2010-04-16,1210.17,1210.17,1186.77,1192.13,8108470400,1192.13
2010-04-15,1210.77,1213.92,1208.50,1211.67,5995330000,1211.67
2010-04-14,1198.69,1210.65,1198.69,1210.65,5760040000,1210.65
2010-04-13,1195.94,1199.04,1188.82,1197.30,5403580000,1197.30
2010-04-12,1194.94,1199.20,1194.71,1196.48,4607090000,1196.48
2010-04-09,1187.47,1194.66,1187.15,1194.37,4511570000,1194.37
2010-04-08,1181.75,1188.55,1175.12,1186.44,4726970000,1186.44
2010-04-07,1188.23,1189.60,1177.25,1182.45,5101430000,1182.45
2010-04-06,1186.01,1191.80,1182.77,1189.44,4086180000,1189.44
2010-04-05,1178.71,1187.73,1178.71,1187.44,3881620000,1187.44
2010-04-01,1171.23,1181.43,1170.69,1178.10,4006870000,1178.10
2010-03-31,1171.75,1174.56,1165.77,1169.43,4484340000,1169.43
2010-03-30,1173.75,1177.83,1168.92,1173.27,4085000000,1173.27
2010-03-29,1167.71,1174.85,1167.71,1173.22,4375580000,1173.22
2010-03-26,1167.58,1173.93,1161.48,1166.59,4708420000,1166.59
2010-03-25,1170.03,1180.69,1165.09,1165.73,5668900000,1165.73
2010-03-24,1172.70,1173.04,1166.01,1167.72,4705750000,1167.72
2010-03-23,1166.47,1174.72,1163.83,1174.17,4411640000,1174.17
2010-03-22,1157.25,1167.82,1152.88,1165.81,4261680000,1165.81
2010-03-19,1166.68,1169.20,1155.33,1159.90,5212410000,1159.90
2010-03-18,1166.13,1167.77,1161.16,1165.83,4234510000,1165.83
2010-03-17,1159.94,1169.84,1159.94,1166.21,4963200000,1166.21
2010-03-16,1150.83,1160.28,1150.35,1159.46,4369770000,1159.46
2010-03-15,1148.53,1150.98,1141.45,1150.51,4164110000,1150.51
2010-03-12,1151.71,1153.41,1146.97,1149.99,4928160000,1149.99
2010-03-11,1143.96,1150.24,1138.99,1150.24,4669060000,1150.24
2010-03-10,1140.22,1148.26,1140.09,1145.61,5469120000,1145.61
2010-03-09,1137.56,1145.37,1134.90,1140.45,5185570000,1140.45
2010-03-08,1138.40,1141.05,1136.77,1138.50,3774680000,1138.50
2010-03-05,1125.12,1139.38,1125.12,1138.70,4133000000,1138.70
2010-03-04,1119.12,1123.73,1116.66,1122.97,3945010000,1122.97
2010-03-03,1119.36,1125.64,1116.58,1118.79,3951320000,1118.79
2010-03-02,1117.01,1123.46,1116.51,1118.31,4134680000,1118.31
2010-03-01,1105.36,1116.11,1105.36,1115.71,3847640000,1115.71
2010-02-26,1103.10,1107.24,1097.56,1104.49,3945190000,1104.49
2010-02-25,1101.24,1103.50,1086.02,1102.94,4521130000,1102.94
2010-02-24,1095.89,1106.42,1095.50,1105.24,4168360000,1105.24
2010-02-23,1107.49,1108.58,1092.18,1094.60,4521050000,1094.60
2010-02-22,1110.00,1112.29,1105.38,1108.01,3814440000,1108.01
2010-02-19,1105.49,1112.42,1100.80,1109.17,3944280000,1109.17
2010-02-18,1099.03,1108.24,1097.48,1106.75,3878620000,1106.75
2010-02-17,1096.14,1101.03,1094.72,1099.51,4259230000,1099.51
2010-02-16,1079.13,1095.67,1079.13,1094.87,4080770000,1094.87
2010-02-12,1075.95,1077.81,1062.97,1075.51,4160680000,1075.51
2010-02-11,1067.10,1080.04,1060.59,1078.47,4400870000,1078.47
2010-02-10,1069.68,1073.67,1059.34,1068.13,4251450000,1068.13
2010-02-09,1060.06,1079.28,1060.06,1070.52,5114260000,1070.52
2010-02-08,1065.51,1071.20,1056.51,1056.74,4089820000,1056.74
2010-02-05,1064.12,1067.13,1044.50,1066.19,6438900000,1066.19
2010-02-04,1097.25,1097.25,1062.78,1063.11,5859690000,1063.11
2010-02-03,1100.67,1102.72,1093.97,1097.28,4285450000,1097.28
2010-02-02,1090.05,1104.73,1087.96,1103.32,4749540000,1103.32
2010-02-01,1073.89,1089.38,1073.89,1089.19,4077610000,1089.19
2010-01-29,1087.61,1096.45,1071.59,1073.87,5412850000,1073.87
2010-01-28,1096.93,1100.22,1078.46,1084.53,5452400000,1084.53
2010-01-27,1091.94,1099.51,1083.11,1097.50,5319120000,1097.50
2010-01-26,1095.80,1103.69,1089.86,1092.17,4731910000,1092.17
2010-01-25,1092.40,1102.97,1092.40,1096.78,4481390000,1096.78
2010-01-22,1115.49,1115.49,1090.18,1091.76,6208650000,1091.76
2010-01-21,1138.68,1141.58,1114.84,1116.48,6874289600,1116.48
2010-01-20,1147.95,1147.95,1129.25,1138.04,4810560000,1138.04
2010-01-19,1136.03,1150.45,1135.77,1150.23,4724830000,1150.23
2010-01-15,1147.72,1147.77,1131.39,1136.03,4758730000,1136.03
2010-01-14,1145.68,1150.41,1143.80,1148.46,3915200000,1148.46
2010-01-13,1137.31,1148.40,1133.18,1145.68,4170360000,1145.68
2010-01-12,1143.81,1143.81,1131.77,1136.22,4716160000,1136.22
2010-01-11,1145.96,1149.74,1142.02,1146.98,4255780000,1146.98
2010-01-08,1140.52,1145.39,1136.22,1144.98,4389590000,1144.98
2010-01-07,1136.27,1142.46,1131.32,1141.69,5270680000,1141.69
2010-01-06,1135.71,1139.19,1133.95,1137.14,4972660000,1137.14
2010-01-05,1132.66,1136.63,1129.66,1136.52,2491020000,1136.52
2010-01-04,1116.56,1133.87,1116.56,1132.99,3991400000,1132.99
2009-12-31,1126.60,1127.64,1114.81,1115.10,2076990000,1115.10
2009-12-30,1125.53,1126.42,1121.94,1126.42,2277300000,1126.42
2009-12-29,1128.55,1130.38,1126.08,1126.20,2491020000,1126.20
2009-12-28,1127.53,1130.38,1123.51,1127.78,2716400000,1127.78
2009-12-24,1121.08,1126.48,1121.08,1126.48,1267710000,1126.48
